,Protein Annotation,Day21-ETP,sgRNA_vs_Target,sgRNA_vs_Mutated,Mutated_vs_Target,TID,MatchResult
8000,80.22,-1.745005481,19,20,19,1,0
8001,80.22,-1.757853605,19,20,19,1,0
8002,80.22,-1.757853605,19,6,7,1,1
8003,80.22,-1.757853605,19,6,7,1,1
8004,80.22,-1.757853605,19,6,7,1,1
8005,80.22,-1.779246564,14,5,11,1,1
8006,80.22,-1.788205881,14,5,11,1,1
8007,80.22,-1.800119828,17,5,8,1,1
8008,80.22,-1.814705651,16,6,10,1,1
8009,80.22,-1.814705651,16,6,10,1,1
8010,2.47,0.13520444,20,20,20,0,1
8011,80.22,-1.823695999,19,20,19,1,0
8012,80.22,-1.831493912,14,4,10,1,1
8013,80.22,-1.837736737,19,20,19,1,0
8014,80.22,-1.864185381,13,5,12,1,1
8015,80.22,-1.920343648,19,20,19,1,0
8016,80.22,-2.00680141,19,20,19,1,0
8017,80.22,-2.029396042,14,6,12,1,1
8018,80.22,-2.029396042,14,6,12,1,1
8019,80.22,-2.080282368,19,20,19,1,0
8020,80.22,-2.140016035,13,5,12,1,1
8021,80.22,-2.166326769,8,6,18,1,1
8022,80.22,-2.166326769,8,6,18,1,1
8023,80.22,-2.187139831,12,6,14,1,1
8024,80.22,-2.187139831,12,6,14,1,1
8025,80.22,-2.210541483,19,20,19,1,0
8026,80.22,-2.220623775,19,20,19,1,0
8027,80.22,-2.404129707,12,5,12,1,1
8028,80.22,-2.406684508,18,4,6,1,1
8029,80.22,-2.406684508,18,4,6,1,1
8030,80.22,-2.52498586,12,5,13,1,1
8031,80.22,-2.528875157,19,20,19,1,0
8032,80.22,-2.537183735,19,20,19,1,0
8033,80.22,-2.632859748,5,4,19,1,1
8034,80.22,-2.632859748,5,4,19,1,1
8035,80.22,-2.735146578,19,20,19,1,0
8036,80.22,-2.995836038,14,4,10,1,1
8037,80.22,-3.184749652,9,5,15,1,1
8038,80.22,-3.333568254,17,4,7,1,1
8039,80.22,-3.894488816,6,6,20,1,1
8040,80.22,-3.894488816,6,6,20,1,1
8041,80.22,-3.978574987,17,4,7,1,1
8042,80.22,-4.227260967,6,5,19,1,1
8043,80.22,-4.733521088,15,5,9,1,1
8044,80.22,-4.785995805,9,6,17,1,1
8045,80.22,-4.785995805,9,6,17,1,1
8046,80.22,-5.150887257,17,4,7,1,1
8047,80.22,-5.150887257,17,4,7,1,1
8048,80.22,-5.208835795,19,20,19,1,0
8049,61.11,1.032575478,19,20,19,0,0
8050,61.11,0.345437114,17,7,10,0,1
8051,61.11,0.345437114,17,7,10,0,1
8052,61.11,0.345437114,17,7,10,0,1
8053,61.11,0.263532148,19,20,19,0,0
8054,61.11,0.259006523,19,20,19,0,0
8055,61.11,0.031460545,15,6,10,0,1
8056,61.11,-0.026090363,9,7,18,0,1
8057,61.11,-0.026090363,9,7,18,0,1
8058,61.11,-0.070467479,15,6,11,0,1
8059,61.11,-0.202326581,19,20,19,0,0
8060,61.11,-0.203091707,10,6,16,0,1
8061,61.11,-0.268479384,19,20,19,0,0
8062,61.11,-0.315454446,13,5,12,0,1
8063,61.11,-0.328724917,19,20,19,0,0
8064,61.11,-0.353480075,17,6,9,0,1
8065,61.11,-0.402964924,11,5,14,0,1
8066,61.11,-0.461854341,16,6,10,0,1
8067,61.11,-0.462358686,11,6,15,0,1
8068,61.11,-0.5180855670000001,19,20,19,0,0
8069,61.11,-0.565812855,19,20,19,0,0
8070,61.11,-0.577218263,10,5,15,0,1
8071,61.11,-0.583853265,19,20,19,0,0
8072,61.11,-0.60368785,19,20,19,0,0
8073,61.11,-0.622750789,19,20,19,0,0
8074,61.11,-0.649196195,19,20,19,0,0
8075,61.11,-0.72948048,10,5,15,0,1
8076,61.11,-0.731785702,19,20,19,0,0
8077,61.11,-0.731785702,19,6,7,0,1
8078,61.11,-0.747283939,19,20,19,0,0
8079,61.11,-0.8054984059999999,19,20,19,0,0
8080,61.11,-0.8280940109999999,19,20,19,0,0
8081,61.11,-0.835277699,19,20,19,0,0
8082,61.11,-0.846086475,16,6,10,0,1
8083,61.11,-0.872745067,20,7,7,0,1
8084,61.11,-0.901815105,14,7,13,0,1
8085,61.11,-0.901815105,14,7,13,0,1
8086,61.11,-0.901815105,14,7,13,0,1
8087,61.11,-0.921005481,9,5,16,0,1
8088,61.11,-0.921005481,9,5,16,0,1
8089,24.73,0.351162479,20,20,20,1,1
8090,61.11,-0.940680381,8,6,17,0,1
8091,61.11,-0.979646129,13,5,12,0,1
8092,61.11,-1.028103863,19,20,19,0,0
8093,61.11,-1.031788398,14,6,12,0,1
8094,61.11,-1.051322067,19,20,19,0,0
8095,61.11,-1.051322067,19,7,8,0,1
8096,57.14,0.349067344,20,20,20,1,1
8097,61.11,-1.051322067,19,7,8,0,1
8098,61.11,-1.051322067,19,7,8,0,1
8099,61.11,-1.053259061,19,20,19,0,0
8100,61.11,-1.073297381,12,6,14,0,1
8101,61.11,-1.07492122,9,5,16,0,1
8102,61.11,-1.075426411,7,6,19,0,1
8103,61.11,-1.087116335,19,20,19,0,0
8104,61.11,-1.095575963,15,6,11,0,1
8105,61.11,-1.150504855,19,20,19,0,0
8106,61.11,-1.152564171,19,20,19,0,0
8107,61.11,-1.162973007,10,5,15,0,1
8108,61.11,-1.162973007,10,5,15,0,1
8109,82.69,0.34650557600000004,20,20,20,1,1
8110,61.11,-1.2513893740000002,19,20,19,0,0
8111,61.11,-1.256142062,9,5,16,0,1
8112,61.11,-1.272135822,16,7,11,0,1
8113,61.11,-1.272135822,16,7,11,0,1
8114,61.11,-1.291501193,19,20,19,0,0
8115,61.11,-1.361067585,19,20,19,0,0
8116,61.11,-1.373784205,7,7,20,0,1
8117,61.11,-1.3826837230000002,11,7,16,0,1
8118,61.11,-1.3826837230000002,11,7,16,0,1
8119,61.11,-1.3826837230000002,11,7,16,0,1
8120,61.11,-1.396297607,19,20,19,0,0
8121,61.11,-1.422652763,13,5,12,0,1
8122,61.11,-1.432993186,19,20,19,0,0
8123,61.11,-1.4490614919999998,18,6,8,0,1
8124,61.11,-1.450228637,19,20,19,0,0
8125,61.11,-1.457888602,19,20,19,0,0
8126,61.11,-1.468517286,18,5,7,0,1
8127,61.11,-1.55200024,9,5,16,0,1
8128,61.11,-1.567904131,8,6,18,0,1
8129,61.11,-1.577574105,9,6,17,0,1
8130,61.11,-1.592491855,19,20,19,0,0
8131,61.11,-1.602908943,16,5,9,0,1
8132,61.11,-1.67109473,9,6,17,0,1
8133,61.11,-1.696705318,7,6,18,0,1
8134,61.11,-1.697107779,17,6,9,0,1
8135,61.11,-1.708569009,19,20,19,0,0
8136,61.11,-1.726439757,19,20,19,0,0
8137,61.11,-1.780360699,12,7,13,0,1
8138,61.11,-1.800667118,19,20,19,0,0
8139,61.11,-1.805468721,18,5,7,0,1
8140,61.11,-1.805468721,18,5,7,0,1
8141,26.1,0.340325579,20,20,20,1,1
8142,61.11,-1.80977495,19,20,19,0,0
8143,61.11,-1.820810998,18,5,7,0,1
8144,61.11,-1.833913851,19,20,19,0,0
8145,61.11,-1.836659993,19,20,19,0,0
8146,61.11,-1.851037773,19,20,19,0,0
8147,61.11,-1.8848066000000003,19,20,19,0,0
8148,61.11,-1.906072574,16,5,9,0,1
8149,61.11,-1.918668191,8,6,18,0,1
8150,61.11,-1.924372932,19,20,19,0,0
8151,61.11,-1.942754325,11,5,14,0,1
8152,61.11,-1.951189081,14,7,11,0,1
8153,61.11,-1.956076411,15,7,12,0,1
8154,61.11,-1.956076411,15,7,12,0,1
8155,61.11,-1.957924366,19,20,19,0,0
8156,61.11,-2.030630594,10,5,15,0,1
8157,61.11,-2.05305902,12,7,15,0,1
8158,61.11,-2.05305902,12,7,15,0,1
8159,61.11,-2.05305902,12,7,15,0,1
8160,61.11,-2.063600398,19,20,19,0,0
8161,61.11,-2.063722672,19,20,19,0,0
8162,61.11,-2.078724535,19,20,19,0,0
8163,61.11,-2.120555488,13,6,13,0,1
8164,61.11,-2.153330536,19,20,19,0,0
8165,61.11,-2.1959179840000003,14,6,12,0,1
8166,61.11,-2.200619161,13,6,13,0,1
8167,61.11,-2.203332908,12,6,14,0,1
8168,61.11,-2.227942201,19,20,19,0,0
8169,61.11,-2.25630989,19,20,19,0,0
8170,61.11,-2.316003781,19,20,19,0,0
8171,61.11,-2.317787436,19,20,19,0,0
8172,61.11,-2.333333296,19,20,19,0,0
8173,61.11,-2.483698182,11,5,14,0,1
8174,61.11,-2.483698182,11,5,14,0,1
8175,61.11,-2.506149345,16,5,9,0,1
8176,61.11,-2.525735059,10,7,17,0,1
8177,31.04,0.329169175,20,20,20,1,1
8178,61.11,-2.525735059,10,7,17,0,1
8179,80.22,0.329002278,20,20,20,1,1
8180,61.11,-2.525735059,10,7,17,0,1
8181,61.11,-2.52886027,18,7,9,0,1
8182,61.11,-2.52886027,18,7,9,0,1
8183,61.11,-2.540910136,19,20,19,0,0
8184,61.11,-2.560306586,19,20,19,0,0
8185,61.11,-2.571061605,18,5,7,0,1
8186,61.11,-2.626060952,19,20,19,0,0
8187,61.11,-2.708607142,19,20,19,0,0
8188,61.11,-2.728065972,19,20,19,0,0
8189,61.11,-2.728065972,19,6,7,0,1
8190,61.11,-2.743082546,19,20,19,0,0
8191,61.11,-2.752221042,16,5,9,0,1
8192,61.11,-2.752221042,16,5,9,0,1
8193,61.11,-2.866479458,6,6,19,0,1
8194,61.11,-3.082402873,10,6,16,0,1
8195,61.11,-3.088414717,18,6,8,0,1
8196,61.11,-3.120509145,7,6,19,0,1
8197,61.11,-3.475672868,13,7,14,0,1
8198,61.11,-3.475672868,13,7,14,0,1
8199,61.11,-3.502051977,17,6,8,0,1
8200,61.11,-3.597215244,19,20,19,0,0
8201,61.11,-3.724646826,13,5,12,0,1
8202,61.11,-3.724646826,13,5,12,0,1
8203,61.11,-3.835380417,8,7,19,0,1
8204,61.11,-3.835380417,8,7,19,0,1
8205,61.11,-4.087220134,19,20,19,0,0
8206,61.11,-4.100448217,19,20,19,0,0
8207,61.11,-4.1510229160000005,19,20,19,0,0
8208,61.11,-4.587647776,11,5,14,0,1
8209,61.11,-4.865961857,11,6,15,0,1
8210,22.53,3.015960778,18,2,4,1,1
8211,22.53,2.986028717,19,20,19,1,0
8212,22.53,2.978068692,18,2,4,1,1
8213,22.53,2.978068692,18,2,4,1,1
8214,22.53,2.8591480110000003,19,20,19,1,0
8215,22.53,2.696613034,19,20,19,1,0
8216,22.53,2.659325118,19,20,19,1,0
8217,22.53,2.659325118,19,3,4,1,1
8218,22.53,2.620084314,19,20,19,1,0
8219,22.53,2.55286283,19,20,19,1,0
8220,22.53,2.470668196,19,20,19,1,0
8221,22.53,2.470668196,19,4,5,1,1
8222,22.53,2.470668196,19,4,5,1,1
8223,22.53,2.470668196,19,4,5,1,1
8224,22.53,2.470533858,18,2,4,1,1
8225,16.76,0.31295041,20,20,20,1,1
8226,22.53,2.461862331,19,20,19,1,0
8227,22.53,2.461862331,19,3,4,1,1
8228,22.53,2.321997481,19,20,19,1,0
8229,22.53,2.308375234,19,20,19,1,0
8230,22.53,2.151556723,19,20,19,1,0
8231,22.53,2.111815991,18,3,5,1,1
8232,22.53,1.91365214,19,20,19,1,0
8233,22.53,1.910097117,20,4,4,1,1
8234,4.4,0.309028069,20,20,20,1,1
8235,22.53,1.905584014,19,20,19,1,0
8236,22.53,1.892365623,19,20,19,1,0
8237,22.53,1.831929598,19,20,19,1,0
8238,22.53,1.688163368,18,2,4,1,1
8239,22.53,1.653891864,19,20,19,1,0
8240,22.53,1.649170901,19,20,19,1,0
8241,22.53,1.632781435,19,20,19,1,0
8242,22.53,1.555188244,18,3,5,1,1
8243,22.53,1.488379568,19,20,19,1,0
8244,22.53,1.470010895,19,20,19,1,0
8245,22.53,1.214437599,19,20,19,1,0
8246,22.53,1.100063544,19,20,19,1,0
8247,22.53,1.059629185,19,20,19,1,0
8248,22.53,0.932308863,19,20,19,1,0
8249,22.53,0.913406351,19,20,19,1,0
8250,22.53,0.8223158159999999,19,20,19,1,0
8251,22.53,0.770988443,19,20,19,1,0
8252,33.52,0.305501908,20,20,20,1,1
8253,22.53,0.645264073,19,20,19,1,0
8254,22.53,0.643700104,9,2,13,1,1
8255,22.53,0.615335775,19,20,19,1,0
8256,22.53,0.609618463,19,20,19,1,0
8257,22.53,0.490600128,16,3,7,1,1
8258,22.53,0.41504974,17,3,6,1,1
8259,22.53,0.347955583,11,3,12,1,1
8260,22.53,0.265302838,18,4,6,1,1
8261,22.53,0.265302838,18,4,6,1,1
8262,22.53,0.07011662,19,20,19,1,0
8263,22.53,0.042582992,8,3,15,1,1
8264,22.53,-0.040927114,13,3,10,1,1
8265,22.53,-0.0572909,19,20,19,1,0
8266,22.53,-0.148579992,19,20,19,1,0
8267,22.53,-0.206863922,14,3,9,1,1
8268,22.53,-0.224324413,19,20,19,1,0
8269,22.53,-0.228120538,15,3,7,1,1
8270,22.53,-0.272906762,11,3,11,1,1
8271,22.53,-0.27971740100000003,19,20,19,1,0
8272,22.53,-0.292771762,8,3,15,1,1
8273,22.53,-0.324698361,19,20,19,1,0
8274,22.53,-0.379670192,12,3,11,1,1
8275,22.53,-0.4904765720000001,19,20,19,1,0
8276,22.53,-0.513489043,7,2,15,1,1
8277,22.53,-0.513489043,7,2,15,1,1
8278,22.53,-0.589234029,14,4,10,1,1
8279,22.53,-0.589234029,14,4,10,1,1
8280,22.53,-0.607477374,10,3,12,1,1
8281,22.53,-0.67187147,19,20,19,1,0
8282,22.53,-0.6818599890000001,4,3,19,1,1
8283,22.53,-0.6829139909999999,7,2,15,1,1
8284,22.53,-0.68599988,16,3,6,1,1
8285,22.53,-0.707596962,19,20,19,1,0
8286,22.53,-0.733119568,13,3,10,1,1
8287,22.53,-0.89339903,19,20,19,1,0
8288,14.01,0.295315389,20,20,20,1,1
8289,22.53,-0.896819687,19,20,19,1,0
8290,22.53,-0.911903075,19,20,19,1,0
8291,22.53,-0.923261665,11,3,12,1,1
8292,22.53,-0.927329702,9,2,13,1,1
8293,22.53,-0.927329702,9,2,13,1,1
8294,22.53,-0.933033325,19,20,19,1,0
8295,22.53,-1.001524913,19,20,19,1,0
8296,22.53,-1.018540269,14,3,9,1,1
8297,22.53,-1.024737232,7,3,16,1,1
8298,22.53,-1.026212576,4,3,18,1,1
8299,22.53,-1.070637105,15,3,8,1,1
8300,22.53,-1.08528285,4,4,20,1,1
8301,22.53,-1.121418625,16,4,8,1,1
8302,22.53,-1.121418625,16,4,8,1,1
8303,22.53,-1.125610115,10,3,13,1,1
8304,22.53,-1.145567957,7,2,15,1,1
8305,22.53,-1.158922027,9,3,14,1,1
8306,22.53,-1.2184655009999998,19,20,19,1,0
8307,22.53,-1.239377023,9,2,13,1,1
8308,22.53,-1.244779199,19,20,19,1,0
8309,22.53,-1.248611399,12,3,10,1,1
8310,34.89,0.29204340100000004,20,20,20,1,1
8311,22.53,-1.25489431,17,4,7,1,1
8312,22.53,-1.25489431,17,4,7,1,1
8313,22.53,-1.315091415,19,20,19,1,0
8314,22.53,-1.338915145,17,3,6,1,1
8315,22.53,-1.340900329,19,20,19,1,0
8316,22.53,-1.412517649,16,3,7,1,1
8317,22.53,-1.426851754,13,4,9,1,1
8318,22.53,-1.472458307,19,20,19,1,0
8319,22.53,-1.477873852,6,3,16,1,1
8320,22.53,-1.509719464,6,4,18,1,1
8321,22.53,-1.509719464,6,4,18,1,1
8322,22.53,-1.517886399,12,3,11,1,1
8323,22.53,-1.550490465,11,4,13,1,1
8324,22.53,-1.550490465,11,4,13,1,1
8325,22.53,-1.605763544,10,3,13,1,1
8326,22.53,-1.66063598,5,3,18,1,1
8327,22.53,-1.699478355,19,20,19,1,0
8328,22.53,-1.71908818,5,4,19,1,1
8329,22.53,-1.71908818,5,4,19,1,1
8330,22.53,-1.82210219,13,4,11,1,1
8331,22.53,-1.82210219,13,4,11,1,1
8332,22.53,-1.845887276,19,20,19,1,0
8333,22.53,-1.89297757,19,20,19,1,0
8334,22.53,-1.904425556,6,3,17,1,1
8335,22.53,-1.917812395,15,4,9,1,1
8336,22.53,-1.917812395,15,4,9,1,1
8337,22.53,-2.143014369,19,20,19,1,0
8338,22.53,-2.208779066,3,3,19,1,1
8339,96.15,0.285322387,20,20,20,1,1
8340,22.53,-2.310788036,5,3,18,1,1
8341,22.53,-2.311369853,19,20,19,1,0
8342,22.53,-2.393271316,7,3,16,1,1
8343,22.53,-2.399993256,17,3,5,1,1
8344,22.53,-2.462697887,10,4,14,1,1
8345,22.53,-2.462697887,10,4,14,1,1
8346,22.53,-2.462697887,10,4,14,1,1
8347,22.53,-2.578666186,19,20,19,1,0
8348,22.53,-2.650855303,8,4,14,1,1
8349,22.53,-2.735754008,9,2,13,1,1
8350,22.53,-2.91010004,19,20,19,1,0
8351,22.53,-2.9109058410000004,9,4,15,1,1
8352,22.53,-2.9109058410000004,9,4,15,1,1
8353,22.53,-2.939118765,4,3,19,1,1
8354,22.53,-3.096909295,19,20,19,1,0
8355,22.53,-3.117640092,7,4,17,1,1
8356,22.53,-3.117640092,7,4,17,1,1
8357,24.18,0.282181738,20,20,20,1,1
8358,22.53,-3.292140949,8,4,16,1,1
8359,22.53,-3.292140949,8,4,16,1,1
8360,22.53,-3.292140949,8,4,16,1,1
8361,22.53,-3.345429606,19,20,19,1,0
8362,22.53,-3.3944635,15,3,8,1,1
8363,22.53,-3.516932794,14,3,8,1,1
8364,22.53,-3.52461208,12,4,12,1,1
8365,22.53,-3.52461208,12,4,12,1,1
8366,22.53,-3.840185312,19,20,19,1,0
8367,22.53,-3.902165091,5,3,17,1,1
8368,22.53,-4.187069499,9,3,14,1,1
8369,22.53,-4.490046867,19,20,19,1,0
8370,22.53,-4.506454342,7,2,15,1,1
8371,22.53,-4.993290119,6,3,17,1,1
8372,15.43,0.839172409,19,20,19,0,0
8373,15.43,0.7469147309999999,16,4,7,0,1
8374,15.43,0.509574163,19,20,19,0,0
8375,15.43,0.346872396,17,3,6,0,1
8376,15.43,0.284826923,13,5,12,0,1
8377,15.43,0.284826923,13,5,12,0,1
8378,15.43,0.284826923,13,5,12,0,1
8379,15.43,0.241378268,19,20,19,0,0
8380,15.43,0.228749205,17,3,6,0,1
8381,15.43,0.215727447,18,5,5,0,1
8382,18.41,0.276855903,20,20,20,1,1
8383,15.43,0.048086195,12,3,11,0,1
8384,15.43,0.0076246959999999985,12,5,13,0,1
8385,15.43,0.0076246959999999985,12,5,13,0,1
8386,15.43,-0.03863454,7,5,18,0,1
8387,15.43,-0.03863454,7,5,18,0,1
8388,15.43,-0.084697097,19,20,19,0,0
8389,15.43,-0.110505813,15,3,8,0,1
8390,15.43,-0.17014380399999998,16,4,8,0,1
8391,15.43,-0.201528735,19,20,19,0,0
8392,99.73,0.276103538,20,20,20,1,1
8393,15.43,-0.352573791,8,5,17,0,1
8394,15.43,-0.352573791,8,5,17,0,1
8395,15.43,-0.35941364600000003,19,20,19,0,0
8396,15.43,-0.389904016,19,20,19,0,0
8397,15.43,-0.411088309,19,20,19,0,0
8398,15.43,-0.435763571,7,4,17,0,1
8399,15.43,-0.440192376,15,3,8,0,1
8400,15.43,-0.474529338,19,20,19,0,0
8401,15.43,-0.484576226,19,20,19,0,0
8402,15.43,-0.516367318,13,4,10,0,1
8403,15.43,-0.5172882679999999,19,20,19,0,0
8404,15.43,-0.524146134,15,4,9,0,1
8405,15.43,-0.52928197,14,4,10,0,1
8406,15.43,-0.567923474,19,20,19,0,0
8407,15.43,-0.5748601320000001,13,4,11,0,1
8408,15.43,-0.577490935,19,20,19,0,0
8409,15.43,-0.5908094070000001,19,20,19,0,0
8410,15.43,-0.6241654320000001,19,20,19,0,0
8411,15.43,-0.631563396,19,20,19,0,0
8412,15.43,-0.642179794,12,3,11,0,1
8413,15.43,-0.656081942,19,20,19,0,0
8414,15.43,-0.662948723,19,20,19,0,0
8415,15.43,-0.7301498940000001,19,20,19,0,0
8416,18.96,0.270052132,20,20,20,1,1
8417,15.43,-0.7301498940000001,19,5,6,0,1
8418,15.43,-0.7301498940000001,19,5,6,0,1
8419,15.43,-0.759686503,19,20,19,0,0
8420,15.43,-0.788632925,19,20,19,0,0
8421,15.43,-0.81382933,16,4,8,0,1
8422,15.43,-0.86001421,19,20,19,0,0
8423,60.71,0.267899224,20,20,20,1,1
8424,15.43,-0.901347059,9,4,15,0,1
8425,15.43,-0.920578641,8,4,16,0,1
8426,15.43,-0.970314277,6,4,17,0,1
8427,15.43,-0.982507576,17,3,6,0,1
8428,15.43,-0.982507576,17,3,6,0,1
8429,15.43,-0.99795065,19,20,19,0,0
8430,15.43,-1.005673939,5,3,18,0,1
8431,15.43,-1.037178345,18,4,6,0,1
8432,15.43,-1.074104296,19,20,19,0,0
8433,15.43,-1.074488843,19,20,19,0,0
8434,15.43,-1.150811124,19,20,19,0,0
8435,15.43,-1.160597477,19,20,19,0,0
8436,15.43,-1.174959066,17,5,8,0,1
8437,15.43,-1.174959066,17,5,8,0,1
8438,15.43,-1.184072989,19,20,19,0,0
8439,15.43,-1.19156933,19,20,19,0,0
8440,15.43,-1.219360912,8,4,16,0,1
8441,15.43,-1.225551603,5,5,20,0,1
8442,15.43,-1.279863852,19,20,19,0,0
8443,15.43,-1.283694552,19,20,19,0,0
8444,15.43,-1.310709271,19,20,19,0,0
8445,15.43,-1.311585951,19,20,19,0,0
8446,15.43,-1.318572137,12,4,12,0,1
8447,15.43,-1.342336004,19,20,19,0,0
8448,15.43,-1.414888462,19,20,19,0,0
8449,15.43,-1.444402393,16,5,9,0,1
8450,15.43,-1.444402393,16,5,9,0,1
8451,15.43,-1.444402393,16,5,9,0,1
8452,15.43,-1.465430117,9,5,16,0,1
8453,15.43,-1.465430117,9,5,16,0,1
8454,15.43,-1.50598621,19,20,19,0,0
8455,15.43,-1.723784582,15,3,8,0,1
8456,15.43,-1.723784582,15,3,8,0,1
8457,15.43,-1.819757592,12,4,12,0,1
8458,82.97,0.2615449,20,20,20,1,1
8459,15.43,-1.874731398,19,20,19,0,0
8460,15.43,-1.880733911,6,4,18,0,1
8461,15.43,-1.913834674,13,4,11,0,1
8462,15.43,-1.933259175,19,20,19,0,0
8463,15.43,-1.959668411,6,4,18,0,1
8464,15.43,-1.96351983,19,20,19,0,0
8465,15.43,-1.975132162,19,20,19,0,0
8466,15.43,-1.986931879,12,3,11,0,1
8467,15.43,-2.098032556,18,4,6,0,1
8468,15.43,-2.101361401,5,4,19,0,1
8469,15.43,-2.200604949,10,4,14,0,1
8470,15.43,-2.265560628,10,5,15,0,1
8471,15.43,-2.265560628,10,5,15,0,1
8472,15.43,-2.281193797,19,20,19,0,0
8473,15.43,-2.310753345,12,3,11,0,1
8474,15.43,-2.310753345,12,3,11,0,1
8475,15.43,-2.342208752,19,20,19,0,0
8476,15.43,-2.39678878,15,5,10,0,1
8477,15.43,-2.39678878,15,5,10,0,1
8478,15.43,-2.410396904,20,5,5,0,1
8479,15.43,-2.498422161,19,20,19,0,0
8480,15.43,-2.499146044,4,4,19,0,1
8481,15.43,-2.569615072,14,5,11,0,1
8482,15.43,-2.569615072,14,5,11,0,1
8483,15.43,-2.630713429,19,20,19,0,0
8484,15.43,-2.636419651,17,3,6,0,1
8485,15.43,-2.640081784,19,20,19,0,0
8486,15.43,-2.765246622,18,5,7,0,1
8487,15.43,-2.765246622,18,5,7,0,1
8488,15.43,-2.765246622,18,5,7,0,1
8489,15.43,-2.7665544260000003,5,3,18,0,1
8490,15.43,-2.815078891,15,3,8,0,1
8491,15.43,-2.8241557860000004,19,20,19,0,0
8492,15.43,-2.84701794,19,20,19,0,0
8493,15.43,-2.849375632,6,5,19,0,1
8494,15.43,-2.849375632,6,5,19,0,1
8495,15.43,-2.849375632,6,5,19,0,1
8496,15.43,-2.987383691,5,3,18,0,1
8497,15.43,-3.006850576,19,20,19,0,0
8498,15.43,-3.012831111,14,4,9,0,1
8499,15.43,-3.078569582,5,3,18,0,1
8500,15.43,-3.078569582,5,3,18,0,1
8501,30.22,0.249686079,20,20,20,1,1
8502,15.43,-3.086271858,8,4,15,0,1
8503,15.43,-3.266611054,9,5,14,0,1
8504,15.43,-3.278915053,19,20,19,0,0
8505,15.43,-3.278915053,19,4,5,0,1
8506,15.43,-3.296893095,19,20,19,0,0
8507,15.43,-3.494372128,7,4,17,0,1
8508,15.43,-3.613248807,5,4,19,0,1
8509,15.43,-3.616821588,17,4,7,0,1
8510,15.43,-3.677316629,19,20,19,0,0
8511,15.43,-3.731218935,11,4,13,0,1
8512,15.43,-3.732080801,9,4,15,0,1
8513,15.43,-3.74653725,19,20,19,0,0
8514,15.43,-3.759949376,19,20,19,0,0
8515,15.43,-3.826042458,19,20,19,0,0
8516,15.43,-3.826042458,19,4,5,0,1
8517,15.43,-3.905276303,7,4,16,0,1
8518,15.43,-3.914889346,17,4,7,0,1
8519,15.43,-3.962753909,19,20,19,0,0
8520,15.43,-3.99133237,10,4,14,0,1
8521,15.43,-3.997245981,19,20,19,0,0
8522,15.43,-4.051756631,11,4,12,0,1
8523,15.43,-4.0882778439999985,11,4,13,0,1
8524,15.43,-4.149710226,14,4,10,0,1
8525,15.43,-4.213300151,15,4,9,0,1
8526,34.62,0.246826661,20,20,20,1,1
8527,15.43,-4.290259388,19,20,19,0,0
8528,15.43,-4.334822335,19,20,19,0,0
8529,15.43,-4.358079968,11,5,14,0,1
8530,15.43,-4.358079968,11,5,14,0,1
8531,15.43,-4.361724652,10,4,13,0,1
8532,29.4,0.244058042,20,20,20,1,1
8533,15.43,-4.368831426,19,20,19,0,0
8534,52.47,2.8678954310000004,19,20,19,1,0
8535,52.47,2.8678954310000004,19,4,5,1,1
8536,52.47,2.8678954310000004,19,4,5,1,1
8537,52.47,2.860211124,19,20,19,1,0
8538,52.47,2.827901433,19,20,19,1,0
8539,52.47,2.827901433,19,3,4,1,1
8540,52.47,2.771832323,19,20,19,1,0
8541,52.47,2.771832323,19,3,4,1,1
8542,52.47,2.692540038,19,20,19,1,0
8543,52.47,2.572114765,19,20,19,1,0
8544,52.47,2.484504827,18,3,5,1,1
8545,52.47,2.337609279,19,20,19,1,0
8546,52.47,2.333860553,12,3,10,1,1
8547,52.47,2.291576332,18,3,5,1,1
8548,52.47,2.2123637080000003,19,20,19,1,0
8549,52.47,2.159750885,19,20,19,1,0
8550,52.47,2.157375269,20,4,4,1,1
8551,52.47,2.143580089,19,20,19,1,0
8552,52.47,2.010870051,18,4,6,1,1
8553,52.47,2.010870051,18,4,6,1,1
8554,52.47,2.010870051,18,4,6,1,1
8555,52.47,1.988260292,19,20,19,1,0
8556,52.47,1.94541766,19,20,19,1,0
8557,52.47,1.853725808,18,4,4,1,1
8558,52.47,1.663432514,19,20,19,1,0
8559,52.47,1.478586091,19,20,19,1,0
8560,52.47,1.290451695,19,20,19,1,0
8561,52.47,1.179623617,19,20,19,1,0
8562,52.47,1.106060535,19,20,19,1,0
8563,52.47,1.099612238,19,20,19,1,0
8564,52.47,0.975533189,19,20,19,1,0
8565,52.47,0.826715665,19,20,19,1,0
8566,52.47,0.791851057,19,20,19,1,0
8567,52.47,0.591367955,12,3,11,1,1
8568,52.47,0.571269085,17,2,5,1,1
8569,52.47,0.571269085,17,2,5,1,1
8570,52.47,0.418819183,19,20,19,1,0
8571,52.47,0.364828226,19,20,19,1,0
8572,52.47,0.363927867,19,20,19,1,0
8573,52.47,0.28372117,19,20,19,1,0
8574,52.47,0.18866949,19,20,19,1,0
8575,52.47,0.003264849,19,20,19,1,0
8576,52.47,0.000807193,19,20,19,1,0
8577,52.47,-0.03533681,13,4,9,1,1
8578,52.47,-0.056915837,16,3,7,1,1
8579,52.47,-0.060153893,19,20,19,1,0
8580,52.47,-0.106196777,19,20,19,1,0
